time_s,gait_phase,knee_L_meas,knee_R_meas,hip_L_meas,hip_R_meas,knee_L_ref,knee_R_ref,hip_L_ref,hip_R_ref,F_imp_L,F_imp_R,F_ilc_L,F_ilc_R,F_total_L,F_total_R,teensy_phase,teensy_fL,teensy_fR,hs_L,hs_R,shm_valid
8124.4123,0.0000,175.81,176.12,97.38,83.04,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8124.4223,0.0000,174.47,176.61,97.17,83.22,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,1
8124.4323,0.0000,174.47,176.61,97.17,83.22,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8124.4423,0.0000,174.47,176.61,97.17,83.22,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8124.4523,0.0000,174.47,176.61,97.17,83.22,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8124.4623,0.0000,173.88,176.25,97.61,82.72,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,1
8124.4723,0.0000,173.88,176.25,97.61,82.72,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8124.4823,0.0000,174.64,176.67,97.43,82.88,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,1
8124.4923,0.0000,174.64,176.67,97.43,82.88,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8124.5023,0.0000,175.23,176.33,97.02,83.30,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,1
8124.5123,0.0000,174.55,176.21,96.75,83.28,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,1
8124.5223,0.0000,174.55,176.21,96.75,83.28,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8124.5323,0.0000,174.55,176.21,96.75,83.28,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8124.5423,0.0000,175.08,176.32,96.88,83.32,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,1
8124.5523,0.0000,175.08,176.32,96.88,83.32,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8124.5624,0.0000,174.48,176.47,96.49,83.37,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,1
8124.5723,0.0000,174.48,176.47,96.49,83.37,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8124.5823,0.0000,173.11,176.87,96.56,82.95,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,1
8124.5923,0.0000,173.11,176.87,96.56,82.95,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8124.6041,0.0000,173.40,176.35,97.43,83.19,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,1
8124.6123,0.0000,173.40,176.35,97.43,83.19,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8124.6224,0.0000,176.38,175.70,97.31,82.96,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,1
8124.6323,0.0000,176.38,175.70,97.31,82.96,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8124.6423,0.0000,176.38,175.70,97.31,82.96,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8124.6523,0.0000,174.25,177.11,97.00,82.96,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,1
8124.6623,0.0000,174.25,177.11,97.00,82.96,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8124.6728,0.0000,174.25,177.11,97.00,82.96,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8124.6823,0.0000,174.25,177.11,97.00,82.96,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8124.6923,0.0000,174.61,176.82,96.89,83.08,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,1
8124.7023,0.0000,175.12,175.83,96.68,83.62,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,1
8124.7123,0.0000,175.12,175.83,96.68,83.62,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8124.7223,0.0000,175.38,176.46,97.21,83.09,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,1
8124.7323,0.0000,175.38,176.46,97.21,83.09,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8124.7423,0.0000,175.38,176.46,97.21,83.09,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8124.7523,0.0000,175.38,176.46,97.21,83.09,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8124.7623,0.0000,175.29,176.45,97.77,82.74,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,1
8124.7723,0.0000,175.29,176.45,97.77,82.74,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8124.7823,0.0000,174.69,177.11,97.06,83.31,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,1
8124.7930,0.0000,174.69,177.11,97.06,83.31,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8124.8023,0.0000,174.69,177.11,97.06,83.31,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8124.8123,0.0000,174.69,177.11,97.06,83.31,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8124.8223,0.0000,174.69,177.11,97.06,83.31,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8124.8323,0.0000,174.69,177.11,97.06,83.31,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8124.8423,0.0000,174.69,177.11,97.06,83.31,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8124.8523,0.0000,174.69,177.11,97.06,83.31,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8124.8623,0.0000,175.40,176.52,97.16,83.28,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,1
8124.8723,0.0000,175.40,176.52,97.16,83.28,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8124.8823,0.0000,175.40,176.52,97.16,83.28,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8124.8923,0.0000,175.40,176.52,97.16,83.28,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8124.9023,0.0000,176.43,175.80,97.56,82.79,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,1
8124.9123,0.0000,175.86,175.80,97.61,82.77,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,1
8124.9223,0.0000,175.86,175.80,97.61,82.77,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8124.9323,0.0000,174.61,176.27,97.21,83.61,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,1
8124.9423,0.0000,175.53,176.28,97.33,83.46,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,1
8124.9523,0.0000,175.53,176.28,97.33,83.46,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8124.9623,0.0000,175.23,176.43,97.35,83.02,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,1
8124.9723,0.0000,174.96,176.28,97.16,83.28,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,1
8124.9823,0.0000,174.96,176.28,97.16,83.28,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8124.9923,0.0000,175.41,176.21,97.41,83.18,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,1
8125.0023,0.0000,175.06,176.25,97.07,83.33,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,1
8125.0123,0.0000,175.06,176.25,97.07,83.33,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8125.0223,0.0000,175.35,176.12,97.65,82.75,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,1
8125.0323,0.0000,175.59,176.15,97.92,82.56,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,1
8125.0423,0.0000,175.59,176.15,97.92,82.56,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8125.0523,0.0000,175.59,176.15,97.92,82.56,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8125.0623,0.0000,174.87,176.20,97.43,83.20,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,1
8125.0723,0.0000,174.28,176.36,97.31,83.15,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,1
8125.0823,0.0000,174.28,176.36,97.31,83.15,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8125.0923,0.0000,175.65,175.98,97.23,83.18,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,1
8125.1023,0.0000,175.65,175.98,97.23,83.18,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8125.1123,0.0000,175.69,176.02,96.92,83.31,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,1
8125.1223,0.0000,175.69,176.02,96.92,83.31,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8125.1323,0.0000,175.69,176.02,96.92,83.31,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8125.1423,0.0000,175.69,176.02,96.92,83.31,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8125.1523,0.0000,175.69,176.02,96.92,83.31,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8125.1623,0.0000,175.69,176.02,96.92,83.31,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8125.1723,0.0000,175.69,176.02,96.92,83.31,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8125.1823,0.0000,174.76,176.11,97.13,83.00,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,1
8125.1923,0.0000,174.76,176.11,97.13,83.00,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8125.2023,0.0000,174.02,176.43,96.96,83.35,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,1
8125.2123,0.0000,176.55,175.83,97.17,83.46,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,1
8125.2223,0.0000,176.55,175.83,97.17,83.46,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8125.2323,0.0000,174.30,176.83,96.21,83.58,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,1
8125.2423,0.0000,175.75,176.47,97.97,82.35,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,1
8125.2523,0.0000,175.75,176.47,97.97,82.35,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8125.2623,0.0000,175.58,175.97,96.71,83.53,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,1
8125.2723,0.0000,175.13,175.99,96.71,83.48,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,1
8125.2823,0.0000,175.13,175.99,96.71,83.48,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8125.2923,0.0000,175.88,175.66,97.39,83.26,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,1
8125.3023,0.0000,175.88,175.66,97.39,83.26,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8125.3123,0.0000,175.58,176.70,97.76,82.49,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,1
8125.3223,0.0000,175.58,176.70,97.76,82.49,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8125.3323,0.0000,175.69,176.53,97.35,82.80,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,1
8125.3423,0.0000,175.69,176.53,97.35,82.80,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8125.3523,0.0000,175.35,176.68,96.51,83.05,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,1
8125.3623,0.0000,175.35,176.68,96.51,83.05,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8125.3741,0.0000,175.15,176.49,97.56,82.60,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,1
8125.3823,0.0000,175.15,176.49,97.56,82.60,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8125.3923,0.0000,175.97,176.12,97.75,82.85,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,1
8125.4028,0.0000,176.01,175.68,97.69,82.83,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,1
8125.4123,0.0000,176.01,175.68,97.69,82.83,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8125.4223,0.0000,175.86,175.69,97.62,82.83,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,1
8125.4323,0.0000,176.07,176.27,97.93,82.47,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,1
8125.4423,0.0000,176.07,176.27,97.93,82.47,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8125.4540,0.0000,174.77,176.41,97.17,83.59,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,1
8125.4624,0.0000,174.77,176.41,97.17,83.59,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8125.4723,0.0000,174.77,176.41,97.17,83.59,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8125.4823,0.0000,175.35,175.86,97.29,83.55,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,1
8125.4923,0.0000,175.35,175.86,97.29,83.55,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8125.5023,0.0000,174.34,176.87,96.93,82.92,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,1
8125.5123,0.0000,175.31,176.08,97.42,82.84,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,1
8125.5223,0.0000,175.31,176.08,97.42,82.84,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8125.5323,0.0000,175.47,176.03,97.37,82.89,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,1
8125.5423,0.0000,175.39,176.94,96.94,83.11,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,1
8125.5524,0.0000,175.39,176.94,96.94,83.11,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8125.5623,0.0000,175.39,176.94,96.94,83.11,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8125.5723,0.0000,175.19,176.46,97.85,82.66,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,1
8125.5823,0.0000,175.30,176.53,97.86,82.62,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,1
8125.5923,0.0000,175.10,176.34,97.39,83.04,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,1
8125.6023,0.0000,175.10,176.34,97.39,83.04,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8125.6123,0.0000,175.35,175.10,97.94,83.38,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,1
8125.6223,0.0000,175.35,175.10,97.94,83.38,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8125.6323,0.0000,175.35,175.10,97.94,83.38,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8125.6423,0.0000,174.56,176.43,96.75,83.28,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,1
8125.6523,0.0000,174.56,176.43,96.75,83.28,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8125.6623,0.0000,174.83,176.26,97.18,83.26,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,1
8125.6723,0.0000,174.43,176.92,96.50,83.32,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,1
8125.6823,0.0000,174.43,176.92,96.50,83.32,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8125.6923,0.0000,174.08,176.29,97.35,83.13,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,1
8125.7038,0.0000,174.52,176.31,97.29,83.20,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,1
8125.7123,0.0000,174.52,176.31,97.29,83.20,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8125.7223,0.0000,174.92,176.20,97.58,82.79,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,1
8125.7323,0.0000,175.31,176.67,97.44,82.88,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,1
8125.7423,0.0000,175.31,176.67,97.44,82.88,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8125.7523,0.0000,174.84,176.12,97.16,83.46,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,1
8125.7623,0.0000,175.37,175.92,97.37,83.39,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,1
8125.7723,0.0000,175.37,175.92,97.37,83.39,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8125.7823,0.0000,174.80,176.14,97.74,83.31,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,1
8125.7923,0.0000,175.41,176.21,97.53,83.15,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,1
8125.8023,0.0000,175.41,176.21,97.53,83.15,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8125.8123,0.0000,175.41,176.21,97.53,83.15,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8125.8223,0.0000,173.63,176.40,96.50,83.43,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,1
8125.8323,0.0000,175.85,175.60,97.39,83.27,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,1
8125.8423,0.0000,175.85,175.60,97.39,83.27,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8125.8523,0.0000,175.69,175.57,97.30,83.35,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,1
8125.8623,0.0000,176.00,176.04,97.64,82.99,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,1
8125.8723,0.0000,176.00,176.04,97.64,82.99,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8125.8823,0.0000,176.20,176.06,98.01,82.89,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,1
8125.8923,0.0000,176.07,176.71,97.74,82.37,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,1
8125.9023,0.0000,176.05,176.35,98.24,82.13,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,1
8125.9123,0.0000,176.05,176.35,98.24,82.13,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8125.9223,0.0000,176.80,175.84,97.58,82.94,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,1
8125.9323,0.0000,175.79,176.11,97.45,82.96,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,1
8125.9423,0.0000,175.79,176.11,97.45,82.96,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8125.9523,0.0000,175.88,176.03,97.39,83.06,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,1
8125.9623,0.0000,176.70,176.41,97.48,82.56,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,1
8125.9723,0.0000,176.70,176.41,97.48,82.56,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8125.9823,0.0000,175.96,176.27,97.26,82.61,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,1
8125.9923,0.0000,175.96,176.27,97.26,82.61,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
